task,image_path,style_split,ground_truth,correct_style_correct_score,correct_style_max_wrong_score,correct_style_margin,near_miss_correct_score,near_miss_max_wrong_score,near_miss_margin,wrong_style_correct_score,wrong_style_max_wrong_score,wrong_style_margin
sleeve,/content/deepfashion_data/img_highres/Los_Angeles_Dreamer_Tank/img_00000045.jpg,less_curated,sleeveless,0.28452691435813904,0.2804645001888275,0.0040624141693115234,0.29077744483947754,0.28051093220710754,0.010266512632369995,0.22122684121131897,0.24432694911956787,-0.0231001079082489
sleeve,/content/deepfashion_data/img_highres/Box-Pleated_Gingham_Skirt/img_00000012.jpg,less_curated,sleeveless,0.23688994348049164,0.2438174933195114,-0.006927549839019775,0.2741178870201111,0.2453569769859314,0.028760910034179688,0.2139701396226883,0.24395215511322021,-0.02998201549053192
sleeve,/content/deepfashion_data/img_highres/Colorblocked_Surplice_Dress/img_00000013.jpg,catalog_like,long sleeve,0.26542964577674866,0.28060826659202576,-0.0151786208152771,0.29801875352859497,0.3135702610015869,-0.015551507472991943,0.2507607936859131,0.23803581297397614,0.01272498071193695
sleeve,/content/deepfashion_data/img_highres/Open-Front_Coat/img_00000010.jpg,less_curated,long sleeve,0.2274017482995987,0.2098153829574585,0.017586365342140198,0.24452443420886993,0.2660420835018158,-0.021517649292945862,0.20845317840576172,0.23622961342334747,-0.027776435017585754
sleeve,/content/deepfashion_data/img_highres/Cropped_Open-Front_Blazer/img_00000031.jpg,less_curated,long sleeve,0.22884410619735718,0.2243555784225464,0.004488527774810791,0.24033473432064056,0.2539188265800476,-0.013584092259407043,0.20608872175216675,0.25131210684776306,-0.045223385095596313
sleeve,/content/deepfashion_data/img_highres/Diamond_Print_Halter_Cami_Dress/img_00000019.jpg,less_curated,sleeveless,0.24270851910114288,0.2308162897825241,0.011892229318618774,0.2545548677444458,0.22559289634227753,0.028961971402168274,0.20602062344551086,0.2485039234161377,-0.04248329997062683
sleeve,/content/deepfashion_data/img_highres/Cloud_Wash_Skinny_Jeans/img_00000011.jpg,catalog_like,sleeveless,0.27860724925994873,0.3008711040019989,-0.02226385474205017,0.29871034622192383,0.2976837754249573,0.0010265707969665527,0.2574145793914795,0.2232396900653839,0.03417488932609558
sleeve,/content/deepfashion_data/img_highres/Classic_Peplum_Dress/img_00000030.jpg,less_curated,sleeveless,0.2681017518043518,0.24996614456176758,0.01813560724258423,0.2861177325248718,0.2548237442970276,0.03129398822784424,0.2648961842060089,0.24145658314228058,0.023439601063728333
sleeve,/content/deepfashion_data/img_highres/Tiered_Crochet_Tank/img_00000014.jpg,less_curated,sleeveless,0.30064156651496887,0.29472166299819946,0.005919903516769409,0.303682804107666,0.29230988025665283,0.011372923851013184,0.22417034208774567,0.22697368264198303,-0.0028033405542373657
sleeve,/content/deepfashion_data/img_highres/Buttoned_Floral_Maxi_Dress/img_00000078.jpg,catalog_like,sleeveless,0.23529015481472015,0.2326842099428177,0.002605944871902466,0.25450289249420166,0.24170967936515808,0.012793213129043579,0.22218136489391327,0.28252914547920227,-0.060347780585289
sleeve,/content/deepfashion_data/img_highres/Curved-Hem_Tank/img_00000006.jpg,less_curated,sleeveless,0.2872321307659149,0.28031086921691895,0.006921261548995972,0.292538046836853,0.2601626217365265,0.03237542510032654,0.25833243131637573,0.23552879691123962,0.02280363440513611
sleeve,/content/deepfashion_data/img_highres/Floral_Lace_Overlay_Dress/img_00000059.jpg,less_curated,short sleeve,0.2512015998363495,0.24791760742664337,0.0032839924097061157,0.2599983215332031,0.27257996797561646,-0.01258164644241333,0.2717266082763672,0.21656982600688934,0.055156782269477844
sleeve,/content/deepfashion_data/img_highres/Geo_Print_Dolman_Tee/img_00000016.jpg,less_curated,short sleeve,0.2654361426830292,0.23301780223846436,0.03241834044456482,0.24677446484565735,0.2545745074748993,-0.007800042629241943,0.20289990305900574,0.2334396094083786,-0.030539706349372864
sleeve,/content/deepfashion_data/img_highres/Classic_V-Neck_Cardigan/img_00000021.jpg,less_curated,long sleeve,0.273563027381897,0.26161107420921326,0.011951953172683716,0.2761837840080261,0.2908605933189392,-0.014676809310913086,0.2431909292936325,0.23630250990390778,0.0068884193897247314
sleeve,/content/deepfashion_data/img_highres/Multi-Stripe_Shirt_Dress/img_00000010.jpg,catalog_like,short sleeve,0.263058602809906,0.2582278251647949,0.004830777645111084,0.2606683075428009,0.2740366458892822,-0.013368338346481323,0.22087085247039795,0.2775667905807495,-0.05669593811035156
sleeve,/content/deepfashion_data/img_highres/Chiffon-Paneled_Sheath_Dress/img_00000027.jpg,less_curated,sleeveless,0.27574044466018677,0.279122531414032,-0.003382086753845215,0.3029463291168213,0.2798808217048645,0.023065507411956787,0.2126578390598297,0.25761985778808594,-0.044962018728256226
sleeve,/content/deepfashion_data/img_highres/Basic_Heathered_Tank/img_00000032.jpg,less_curated,sleeveless,0.27699270844459534,0.25787124037742615,0.01912146806716919,0.2708190381526947,0.2587810158729553,0.01203802227973938,0.19736097753047943,0.20373906195163727,-0.006378084421157837
sleeve,/content/deepfashion_data/img_highres/Tribal_Print_Tulip-Back_Tank/img_00000001.jpg,catalog_like,sleeveless,0.2824864983558655,0.28282514214515686,-0.00033864378929138184,0.29770317673683167,0.28626707196235657,0.011436104774475098,0.21605463325977325,0.24999144673347473,-0.03393681347370148
sleeve,/content/deepfashion_data/img_highres/Lace_Trim_Cami_Romper/img_00000010.jpg,less_curated,sleeveless,0.25895023345947266,0.26171091198921204,-0.00276067852973938,0.3029193580150604,0.27000606060028076,0.03291329741477966,0.2178812325000763,0.24574685096740723,-0.027865618467330933
sleeve,/content/deepfashion_data/img_highres/Floral_Print_Crepe_Kimono/img_00000042.jpg,less_curated,long sleeve,0.21515479683876038,0.23704516887664795,-0.021890372037887573,0.25944510102272034,0.26717251539230347,-0.00772741436958313,0.23415181040763855,0.28977617621421814,-0.05562436580657959
sleeve,/content/deepfashion_data/img_highres/Crossover-Waist_Athletic_Shorts/img_00000020.jpg,catalog_like,sleeveless,0.2529488801956177,0.25407958030700684,-0.0011307001113891602,0.2843526005744934,0.2596307396888733,0.024721860885620117,0.231764554977417,0.22428131103515625,0.007483243942260742
sleeve,/content/deepfashion_data/img_highres/Tribal_Print_Drawstring_Joggers/img_00000013.jpg,catalog_like,sleeveless,0.23199035227298737,0.24663467705249786,-0.014644324779510498,0.25604990124702454,0.26241692900657654,-0.006367027759552002,0.23244398832321167,0.2642468512058258,-0.031802862882614136
sleeve,/content/deepfashion_data/img_highres/Broad_Stripe_Knit_Tee/img_00000011.jpg,less_curated,long sleeve,0.24829649925231934,0.25353872776031494,-0.0052422285079956055,0.27738866209983826,0.2876293361186981,-0.010240674018859863,0.24171526730060577,0.240349680185318,0.0013655871152877808
sleeve,/content/deepfashion_data/img_highres/Marled_Knit_Zippered_Hoodie/img_00000017.jpg,catalog_like,long sleeve,0.2375427931547165,0.2191915363073349,0.018351256847381592,0.22776781022548676,0.2515638470649719,-0.02379603683948517,0.2204972356557846,0.23486846685409546,-0.014371231198310852
sleeve,/content/deepfashion_data/img_highres/Floral_Print_Culottes/img_00000052.jpg,catalog_like,sleeveless,0.26034224033355713,0.26357707381248474,-0.0032348334789276123,0.2723667323589325,0.27190449833869934,0.0004622340202331543,0.21292047202587128,0.27719050645828247,-0.0642700344324112
sleeve,/content/deepfashion_data/img_highres/Classic_Dolman_Top/img_00000015.jpg,less_curated,long sleeve,0.2734731435775757,0.2961418628692627,-0.02266871929168701,0.2991967499256134,0.30958712100982666,-0.010390371084213257,0.2213657647371292,0.22335800528526306,-0.00199224054813385
sleeve,/content/deepfashion_data/img_highres/Marled_Knit_Cropped_Tank/img_00000028.jpg,less_curated,sleeveless,0.2922796308994293,0.2820530831813812,0.010226547718048096,0.31273210048675537,0.27811139822006226,0.034620702266693115,0.2337169498205185,0.24784253537654877,-0.014125585556030273
sleeve,/content/deepfashion_data/img_highres/Lace_Pencil_Skirt/img_00000002.jpg,catalog_like,sleeveless,0.23313868045806885,0.22007060050964355,0.013068079948425293,0.24404306709766388,0.22484737634658813,0.019195690751075745,0.2220129370689392,0.25338804721832275,-0.031375110149383545
sleeve,/content/deepfashion_data/img_highres/Embroidered_Peasant_Blouse/img_00000054.jpg,catalog_like,short sleeve,0.28108474612236023,0.2581695020198822,0.022915244102478027,0.2870596945285797,0.2824251651763916,0.00463452935218811,0.2446286529302597,0.23426538705825806,0.010363265872001648
sleeve,/content/deepfashion_data/img_highres/Classic_Striped_Top/img_00000007.jpg,less_curated,long sleeve,0.2969341576099396,0.28883007168769836,0.008104085922241211,0.2939808964729309,0.3127940595149994,-0.01881316304206848,0.2988419234752655,0.21552611887454987,0.08331580460071564
sleeve,/content/deepfashion_data/img_highres/Micro-Striped_Trouser_Shorts/img_00000039.jpg,less_curated,sleeveless,0.24595941603183746,0.26006993651390076,-0.014110520482063293,0.27578964829444885,0.25319451093673706,0.022595137357711792,0.23434321582317352,0.27471205592155457,-0.04036884009838104
sleeve,/content/deepfashion_data/img_highres/Paint_Splatter_Tank/img_00000022.jpg,catalog_like,sleeveless,0.27271679043769836,0.23792430758476257,0.03479248285293579,0.24314354360103607,0.21366412937641144,0.029479414224624634,0.17993131279945374,0.20322945713996887,-0.023298144340515137
sleeve,/content/deepfashion_data/img_highres/Abstract_Mandala_Print_Skirt/img_00000016.jpg,catalog_like,sleeveless,0.2705647349357605,0.27331605553627014,-0.0027513206005096436,0.29185721278190613,0.2897471785545349,0.002110034227371216,0.1988537460565567,0.23747782409191132,-0.038624078035354614
sleeve,/content/deepfashion_data/img_highres/Safari_Print_Drawstring_Shorts/img_00000034.jpg,less_curated,sleeveless,0.2409679889678955,0.2513163983821869,-0.010348409414291382,0.2751955986022949,0.2603037655353546,0.014891833066940308,0.251252681016922,0.23268958926200867,0.01856309175491333
sleeve,/content/deepfashion_data/img_highres/Colorblock_Tee/img_00000057.jpg,less_curated,short sleeve,0.2959245443344116,0.2770210802555084,0.018903464078903198,0.30463021993637085,0.292275607585907,0.012354612350463867,0.21943801641464233,0.2656349241733551,-0.04619690775871277
sleeve,/content/deepfashion_data/img_highres/Abstract_Print_Fluted_Dress/img_00000042.jpg,less_curated,sleeveless,0.26987019181251526,0.24889948964118958,0.020970702171325684,0.2748624384403229,0.24819037318229675,0.026672065258026123,0.24003593623638153,0.2729898691177368,-0.032953932881355286
sleeve,/content/deepfashion_data/img_highres/Ruffled_Cami_Dress/img_00000037.jpg,less_curated,short sleeve,0.29684919118881226,0.2919851243495941,0.00486406683921814,0.3019004166126251,0.3216148614883423,-0.019714444875717163,0.2422730177640915,0.2617476284503937,-0.019474610686302185
sleeve,/content/deepfashion_data/img_highres/Scalloped_Crochet_Tank/img_00000012.jpg,less_curated,sleeveless,0.2921123504638672,0.2812304198741913,0.010881930589675903,0.30640169978141785,0.2939143180847168,0.01248738169670105,0.27675661444664,0.23502033948898315,0.04173627495765686
sleeve,/content/deepfashion_data/img_highres/Bodycon_Faux_Wrap_Dress/img_00000067.jpg,catalog_like,sleeveless,0.2571134567260742,0.23749640583992004,0.019617050886154175,0.2743380069732666,0.23645809292793274,0.03787991404533386,0.1908474713563919,0.2411452829837799,-0.050297811627388
sleeve,/content/deepfashion_data/img_highres/Rose_Print_Mini_Skirt/img_00000022.jpg,less_curated,sleeveless,0.2622576057910919,0.24890239536762238,0.013355210423469543,0.26997849345207214,0.2518150210380554,0.018163472414016724,0.21359263360500336,0.26902565360069275,-0.05543301999568939
sleeve,/content/deepfashion_data/img_highres/Longline_Split-Back_Tee/img_00000003.jpg,less_curated,short sleeve,0.2734733521938324,0.26939865946769714,0.004074692726135254,0.30057403445243835,0.2988908588886261,0.0016831755638122559,0.22743956744670868,0.2547008991241455,-0.02726133167743683
sleeve,/content/deepfashion_data/img_highres/Floral_Crochet_Shift_Dress/img_00000021.jpg,less_curated,long sleeve,0.25974541902542114,0.2658621668815613,-0.006116747856140137,0.30211058259010315,0.30132240056991577,0.0007881820201873779,0.23137427866458893,0.2357979416847229,-0.004423663020133972
sleeve,/content/deepfashion_data/img_highres/Abstract_Print_Cutout_Jumpsuit/img_00000024.jpg,catalog_like,sleeveless,0.2624359428882599,0.25767436623573303,0.0047615766525268555,0.28474313020706177,0.2548728287220001,0.029870301485061646,0.21818602085113525,0.2260485589504242,-0.00786253809928894
sleeve,/content/deepfashion_data/img_highres/Pleated_Faux_Leather_Skirt/img_00000012.jpg,less_curated,sleeveless,0.21450230479240417,0.22968266904354095,-0.01518036425113678,0.2670800983905792,0.24817724525928497,0.01890285313129425,0.18526029586791992,0.2676609754562378,-0.08240067958831787
sleeve,/content/deepfashion_data/img_highres/Lace_Raglan_Romper/img_00000013.jpg,less_curated,sleeveless,0.27682819962501526,0.26603052020072937,0.010797679424285889,0.2861221134662628,0.26870405673980713,0.01741805672645569,0.21914224326610565,0.22693349421024323,-0.007791250944137573
sleeve,/content/deepfashion_data/img_highres/Floral_Bow-Back_Dress/img_00000013.jpg,catalog_like,sleeveless,0.23818442225456238,0.23874759674072266,-0.0005631744861602783,0.26948973536491394,0.2467503547668457,0.022739380598068237,0.1982254534959793,0.23291492462158203,-0.03468947112560272
sleeve,/content/deepfashion_data/img_highres/American_Flag_Sweater/img_00000072.jpg,less_curated,long sleeve,0.2712729573249817,0.2336256206035614,0.03764733672142029,0.26021867990493774,0.27113309502601624,-0.010914415121078491,0.25283128023147583,0.2261849194765091,0.026646360754966736
sleeve,/content/deepfashion_data/img_highres/Forget_Me_Not_Babydoll_Dress/img_00000028.jpg,catalog_like,sleeveless,0.24267494678497314,0.2364932894706726,0.006181657314300537,0.25712281465530396,0.22266189754009247,0.03446091711521149,0.19462651014328003,0.27492135763168335,-0.08029484748840332
sleeve,/content/deepfashion_data/img_highres/Boho_Babe_Crochet_Top/img_00000038.jpg,less_curated,short sleeve,0.30147799849510193,0.2799127399921417,0.021565258502960205,0.2982848882675171,0.29391244053840637,0.004372447729110718,0.2404349148273468,0.2497502714395523,-0.009315356612205505
sleeve,/content/deepfashion_data/img_highres/Faded_Skinny_Jeans/img_00000012.jpg,catalog_like,sleeveless,0.23469890654087067,0.244990736246109,-0.010291829705238342,0.24966715276241302,0.24639572203159332,0.003271430730819702,0.268329381942749,0.2073819786310196,0.06094740331172943
sleeve,/content/deepfashion_data/img_highres/Low-Rise_Skinny_Jeans/img_00000038.jpg,less_curated,sleeveless,0.2323632389307022,0.23579813539981842,-0.003434896469116211,0.2501072287559509,0.2373015582561493,0.012805670499801636,0.27209314703941345,0.20644526183605194,0.06564788520336151
sleeve,/content/deepfashion_data/img_highres/DARE_Muscle_Tee/img_00000015.jpg,less_curated,short sleeve,0.2767123878002167,0.2636178731918335,0.013094514608383179,0.2671626806259155,0.2803749740123749,-0.01321229338645935,0.21278370916843414,0.23116281628608704,-0.018379107117652893
sleeve,/content/deepfashion_data/img_highres/Linen-Blend_Drawstring_Shorts/img_00000009.jpg,catalog_like,sleeveless,0.2266104370355606,0.25585734844207764,-0.02924691140651703,0.25050976872444153,0.23777632415294647,0.012733444571495056,0.232456237077713,0.22549068927764893,0.006965547800064087
sleeve,/content/deepfashion_data/img_highres/Rose_Print_Lace-Up_Dress/img_00000039.jpg,less_curated,short sleeve,0.18066871166229248,0.1793675571680069,0.0013011544942855835,0.22005684673786163,0.2328016608953476,-0.012744814157485962,0.27104902267456055,0.21488818526268005,0.05616083741188049
sleeve,/content/deepfashion_data/img_highres/Paisley_Print_Sun_Dress/img_00000029.jpg,catalog_like,sleeveless,0.23974677920341492,0.23874136805534363,0.001005411148071289,0.2625402510166168,0.24089038372039795,0.021649867296218872,0.20914767682552338,0.25692400336265564,-0.04777632653713226
sleeve,/content/deepfashion_data/img_highres/Mock_Neck_Velveteen_Dress/img_00000018.jpg,less_curated,sleeveless,0.28046169877052307,0.2547180950641632,0.025743603706359863,0.29166585206985474,0.25722670555114746,0.034439146518707275,0.2223658710718155,0.25488951802253723,-0.03252364695072174
sleeve,/content/deepfashion_data/img_highres/Basic_Crew_Neck_Tee/img_00000011.jpg,catalog_like,short sleeve,0.29614296555519104,0.27145522832870483,0.024687737226486206,0.2867335081100464,0.29095029830932617,-0.004216790199279785,0.23076437413692474,0.2551307678222656,-0.02436639368534088
sleeve,/content/deepfashion_data/img_highres/Boho_Doll_Crocheted_Cardigan/img_00000008.jpg,less_curated,long sleeve,0.24224582314491272,0.23882617056369781,0.003419652581214905,0.27345556020736694,0.2789965867996216,-0.005541026592254639,0.22780033946037292,0.22989197075366974,-0.002091631293296814
sleeve,/content/deepfashion_data/img_highres/Mosaic_Print_Peasant_Dress/img_00000032.jpg,less_curated,sleeveless,0.2678525149822235,0.2556767463684082,0.012175768613815308,0.2843855917453766,0.2552795112133026,0.029106080532073975,0.2112235724925995,0.2679842710494995,-0.056760698556900024
sleeve,/content/deepfashion_data/img_highres/Medallion_Print_Sheath_Dress/img_00000041.jpg,less_curated,sleeveless,0.24356430768966675,0.23498320579528809,0.008581101894378662,0.2581939697265625,0.24294859170913696,0.015245378017425537,0.19173845648765564,0.27148735523223877,-0.07974889874458313
sleeve,/content/deepfashion_data/img_highres/Tasseled_Open-Front_Cardigan/img_00000031.jpg,catalog_like,long sleeve,0.2312879115343094,0.24364417791366577,-0.012356266379356384,0.27383047342300415,0.27180716395378113,0.0020233094692230225,0.2159673124551773,0.24898859858512878,-0.03302128612995148
sleeve,/content/deepfashion_data/img_highres/Classic_Waffle_Knit_Sweater/img_00000006.jpg,catalog_like,long sleeve,0.2805625796318054,0.2756494879722595,0.0049130916595458984,0.2836671471595764,0.30047914385795593,-0.016811996698379517,0.2321782112121582,0.24231266975402832,-0.010134458541870117
sleeve,/content/deepfashion_data/img_highres/Tropical_Print_Leggings/img_00000046.jpg,catalog_like,sleeveless,0.21931888163089752,0.23592381179332733,-0.01660493016242981,0.2382231056690216,0.23552417755126953,0.002698928117752075,0.23894740641117096,0.2444826066493988,-0.005535200238227844
sleeve,/content/deepfashion_data/img_highres/Boxy_Chiffon_Top/img_00000001.jpg,catalog_like,short sleeve,0.28556427359580994,0.2833889424800873,0.0021753311157226562,0.27448076009750366,0.28296521306037903,-0.008484452962875366,0.22677451372146606,0.25779664516448975,-0.03102213144302368
sleeve,/content/deepfashion_data/img_highres/Floral_Bodycon_Dress/img_00000009.jpg,less_curated,sleeveless,0.27589860558509827,0.2574232220649719,0.018475383520126343,0.289268434047699,0.26743319630622864,0.021835237741470337,0.19891227781772614,0.30019986629486084,-0.1012875884771347
sleeve,/content/deepfashion_data/img_highres/Easy_Going_Muscle_Tee/img_00000019.jpg,less_curated,long sleeve,0.2475438416004181,0.2535507380962372,-0.006006896495819092,0.2326921820640564,0.2502489387989044,-0.017556756734848022,0.2190733551979065,0.24335327744483948,-0.024279922246932983
sleeve,/content/deepfashion_data/img_highres/Crochet_Woven_Blouse/img_00000065.jpg,less_curated,short sleeve,0.2921442687511444,0.2767786681652069,0.0153656005859375,0.3001082241535187,0.303296834230423,-0.003188610076904297,0.2511783242225647,0.23005394637584686,0.021124377846717834
sleeve,/content/deepfashion_data/img_highres/Lace_Sleeve_Tee/img_00000080.jpg,less_curated,long sleeve,0.28653717041015625,0.2981872260570526,-0.011650055646896362,0.30325472354888916,0.3128181993961334,-0.009563475847244263,0.2245633900165558,0.24103060364723206,-0.01646721363067627
sleeve,/content/deepfashion_data/img_highres/Chiffon_Curved_Hem_Blouse/img_00000051.jpg,catalog_like,sleeveless,0.2635034918785095,0.28686895966529846,-0.02336546778678894,0.28975382447242737,0.2881399393081665,0.0016138851642608643,0.22324411571025848,0.2336919605731964,-0.010447844862937927
sleeve,/content/deepfashion_data/img_highres/Striped_Twist-Front_Blouse/img_00000088.jpg,less_curated,long sleeve,0.2570996582508087,0.26038262248039246,-0.0032829642295837402,0.26693475246429443,0.2787080705165863,-0.01177331805229187,0.29579490423202515,0.20919625461101532,0.08659864962100983
sleeve,/content/deepfashion_data/img_highres/Embroidered_Overlay_Sheath_Dress/img_00000013.jpg,catalog_like,sleeveless,0.2299143224954605,0.21792642772197723,0.011987894773483276,0.26034244894981384,0.23531286418437958,0.025029584765434265,0.18164528906345367,0.24705791473388672,-0.06541262567043304
sleeve,/content/deepfashion_data/img_highres/Paisley_Print_Maxi_Dress/img_00000014.jpg,less_curated,short sleeve,0.2384870946407318,0.23519666492938995,0.003290429711341858,0.25431060791015625,0.2578828036785126,-0.0035721957683563232,0.2572849988937378,0.22364819049835205,0.03363680839538574
sleeve,/content/deepfashion_data/img_highres/Faux_Leather_Panel_Hoodie/img_00000017.jpg,less_curated,long sleeve,0.2772402763366699,0.24504297971725464,0.03219729661941528,0.2451804131269455,0.2692129611968994,-0.02403254806995392,0.2675604224205017,0.22424627840518951,0.043314144015312195
sleeve,/content/deepfashion_data/img_highres/Belted_Crochet-Paneled_Peasant_Dress/img_00000028.jpg,catalog_like,sleeveless,0.25908994674682617,0.2503216564655304,0.008768290281295776,0.2914123237133026,0.2546408474445343,0.03677147626876831,0.20713859796524048,0.23952734470367432,-0.03238874673843384
sleeve,/content/deepfashion_data/img_highres/Mineral_Wash_Pencil_Skirt/img_00000047.jpg,less_curated,sleeveless,0.21747954189777374,0.21894922852516174,-0.0014696866273880005,0.2377917766571045,0.21144169569015503,0.026350080966949463,0.2448463886976242,0.21391408145427704,0.030932307243347168
sleeve,/content/deepfashion_data/img_highres/Textured_Knit_Skater_Dress/img_00000010.jpg,catalog_like,short sleeve,0.265053927898407,0.2522718608379364,0.012782067060470581,0.26650533080101013,0.2846009135246277,-0.018095582723617554,0.2545108199119568,0.28051599860191345,-0.026005178689956665
sleeve,/content/deepfashion_data/img_highres/Two-Tone_Loose-Knit_Sweater/img_00000013.jpg,less_curated,long sleeve,0.2710086703300476,0.264292448759079,0.006716221570968628,0.28034210205078125,0.2927654981613159,-0.012423396110534668,0.26104697585105896,0.2494499534368515,0.011597022414207458
sleeve,/content/deepfashion_data/img_highres/Flutter-Hem_Tee/img_00000042.jpg,less_curated,short sleeve,0.2933777868747711,0.28230103850364685,0.011076748371124268,0.314109206199646,0.31561028957366943,-0.0015010833740234375,0.24618466198444366,0.24022918939590454,0.0059554725885391235
sleeve,/content/deepfashion_data/img_highres/Flounced_Knit_Dress/img_00000045.jpg,less_curated,long sleeve,0.2585239112377167,0.26903343200683594,-0.010509520769119263,0.2762588858604431,0.29831019043922424,-0.022051304578781128,0.24048754572868347,0.2350746989250183,0.005412846803665161
sleeve,/content/deepfashion_data/img_highres/Grid_Print_Jumpsuit/img_00000024.jpg,catalog_like,sleeveless,0.28749319911003113,0.26717424392700195,0.020318955183029175,0.292619913816452,0.2530096471309662,0.03961026668548584,0.21986190974712372,0.26609405875205994,-0.04623214900493622
sleeve,/content/deepfashion_data/img_highres/Ribbed_Knit_Striped_Dress/img_00000025.jpg,less_curated,long sleeve,0.2423270046710968,0.23663656413555145,0.005690440535545349,0.25875309109687805,0.2680165469646454,-0.009263455867767334,0.22228515148162842,0.21446329355239868,0.007821857929229736
sleeve,/content/deepfashion_data/img_highres/Varsity-Striped_Skirt/img_00000006.jpg,less_curated,sleeveless,0.24247922003269196,0.23616163432598114,0.006317585706710815,0.27943989634513855,0.25037068128585815,0.029069215059280396,0.20453733205795288,0.22941140830516815,-0.02487407624721527
sleeve,/content/deepfashion_data/img_highres/Chevron-Striped_Maxi_Dress/img_00000006.jpg,catalog_like,sleeveless,0.24529515206813812,0.24220797419548035,0.003087177872657776,0.26692262291908264,0.2698063552379608,-0.002883732318878174,0.18653446435928345,0.2522541284561157,-0.06571966409683228
sleeve,/content/deepfashion_data/img_highres/Lace_Overlay_Maxi_Dress/img_00000029.jpg,catalog_like,sleeveless,0.22254960238933563,0.21778228878974915,0.004767313599586487,0.2580430805683136,0.2286415547132492,0.029401525855064392,0.17508867383003235,0.23418402671813965,-0.0590953528881073
sleeve,/content/deepfashion_data/img_highres/Open-Front_Duster_Coat/img_00000050.jpg,catalog_like,long sleeve,0.2575865089893341,0.25212523341178894,0.005461275577545166,0.281603068113327,0.29014602303504944,-0.008542954921722412,0.23877352476119995,0.23294495046138763,0.005828574299812317
sleeve,/content/deepfashion_data/img_highres/Paisley_Print_Cami_Dress/img_00000002.jpg,less_curated,long sleeve,0.2430579513311386,0.2631802558898926,-0.020122304558753967,0.28290319442749023,0.28614771366119385,-0.0032445192337036133,0.2211575210094452,0.3050525486469269,-0.08389502763748169
