task,image_path,style_split,ground_truth,correct_style_correct_score,correct_style_max_wrong_score,correct_style_margin,near_miss_correct_score,near_miss_max_wrong_score,near_miss_margin,wrong_style_correct_score,wrong_style_max_wrong_score,wrong_style_margin
pattern,/content/deepfashion_data/img_highres/Cap-Sleeved_Shift_Dress/img_00000055.jpg,less_curated,graphic,0.2749572694301605,0.25293537974357605,0.022021889686584473,0.30147117376327515,0.27600952982902527,0.025461643934249878,0.2414458841085434,0.22474856674671173,0.016697317361831665
pattern,/content/deepfashion_data/img_highres/Drawstring_Cargo_Capris/img_00000060.jpg,less_curated,solid,0.24415148794651031,0.24112366139888763,0.0030278265476226807,0.24678264558315277,0.2551284432411194,-0.008345797657966614,0.2102176994085312,0.22963298857212067,-0.019415289163589478
pattern,/content/deepfashion_data/img_highres/Mandala_Print_Knit_Jumpsuit/img_00000020.jpg,less_curated,graphic,0.24984370172023773,0.2760984003543854,-0.026254698634147644,0.2942890524864197,0.2768060564994812,0.017482995986938477,0.2402258813381195,0.22673387825489044,0.013492003083229065
pattern,/content/deepfashion_data/img_highres/Cowl_Neck_Sweater/img_00000061.jpg,less_curated,solid,0.25680217146873474,0.2495742291212082,0.00722794234752655,0.26635298132896423,0.2762291729450226,-0.00987619161605835,0.30159980058670044,0.2662182152271271,0.035381585359573364
pattern,/content/deepfashion_data/img_highres/Marilyn_Monroe_V-Neck_Tee/img_00000035.jpg,less_curated,graphic,0.26825618743896484,0.24034616351127625,0.0279100239276886,0.28835752606391907,0.25659504532814026,0.03176248073577881,0.24463064968585968,0.2657907009124756,-0.021160051226615906
pattern,/content/deepfashion_data/img_highres/Rise_of_Dawn_Parallel_Dreamer_Mesh_Dress/img_00000014.jpg,catalog_like,solid,0.25709423422813416,0.27610868215560913,-0.019014447927474976,0.27504509687423706,0.28026026487350464,-0.005215167999267578,0.2464921623468399,0.26530179381370544,-0.01880963146686554
pattern,/content/deepfashion_data/img_highres/Raga_Embroidered_Layered_Dress/img_00000019.jpg,less_curated,solid,0.23335148394107819,0.255490243434906,-0.02213875949382782,0.24394679069519043,0.25641393661499023,-0.012467145919799805,0.2037704586982727,0.23918519914150238,-0.035414740443229675
pattern,/content/deepfashion_data/img_highres/Classic_Self-Tie_Blouse/img_00000071.jpg,catalog_like,solid,0.2560037672519684,0.2671970725059509,-0.011193305253982544,0.27157706022262573,0.2709948718547821,0.0005821883678436279,0.2837246358394623,0.27581480145454407,0.007909834384918213
pattern,/content/deepfashion_data/img_highres/Utility_Romper/img_00000050.jpg,catalog_like,solid,0.23984910547733307,0.23849307000637054,0.0013560354709625244,0.23673908412456512,0.23907698690891266,-0.002337902784347534,0.2732921242713928,0.2731028199195862,0.00018930435180664062
pattern,/content/deepfashion_data/img_highres/Boxy_Textured_Top/img_00000018.jpg,catalog_like,solid,0.2677761912345886,0.25952398777008057,0.008252203464508057,0.2715964913368225,0.28086355328559875,-0.009267061948776245,0.28314298391342163,0.2701759934425354,0.01296699047088623
pattern,/content/deepfashion_data/img_highres/Rose_Print_Chiffon_Dress/img_00000011.jpg,catalog_like,floral,0.25360891222953796,0.23280225694179535,0.020806655287742615,0.25808224081993103,0.27863818407058716,-0.020555943250656128,0.2094755321741104,0.23870930075645447,-0.029233768582344055
pattern,/content/deepfashion_data/img_highres/Malibu_Beach_Muscle_Tee/img_00000014.jpg,catalog_like,solid,0.23809562623500824,0.23690010607242584,0.0011955201625823975,0.23687973618507385,0.25759029388427734,-0.02071055769920349,0.2536076605319977,0.26853570342063904,-0.014928042888641357
pattern,/content/deepfashion_data/img_highres/Embroidered_Gauze_Peasant_Dress/img_00000010.jpg,catalog_like,solid,0.2465827912092209,0.24078825116157532,0.005794540047645569,0.2585383355617523,0.2673584520816803,-0.008820116519927979,0.2228037267923355,0.23544293642044067,-0.012639209628105164
pattern,/content/deepfashion_data/img_highres/Strong_Muscle_Tee/img_00000052.jpg,less_curated,graphic,0.17663098871707916,0.18725186586380005,-0.010620877146720886,0.18442627787590027,0.1770327091217041,0.007393568754196167,0.19706837832927704,0.20720325410366058,-0.010134875774383545
pattern,/content/deepfashion_data/img_highres/Floral_Print_Tee/img_00000037.jpg,catalog_like,floral,0.2933903634548187,0.252081960439682,0.04130840301513672,0.2960864007472992,0.28071340918540955,0.015372991561889648,0.19900667667388916,0.23233221471309662,-0.03332553803920746
pattern,/content/deepfashion_data/img_highres/Surplice_Back_Keyhole_Jumpsuit/img_00000025.jpg,catalog_like,solid,0.24989572167396545,0.24497297406196594,0.004922747611999512,0.2544950544834137,0.25787436962127686,-0.003379315137863159,0.2508494555950165,0.26859256625175476,-0.01774311065673828
pattern,/content/deepfashion_data/img_highres/Strapless_Diamond_Print_Dress/img_00000043.jpg,less_curated,graphic,0.2251947820186615,0.24062734842300415,-0.015432566404342651,0.25327491760253906,0.2484368085861206,0.004838109016418457,0.22244663536548615,0.2200302928686142,0.0024163424968719482
pattern,/content/deepfashion_data/img_highres/Easy_Camo_Jacket/img_00000011.jpg,less_curated,graphic,0.23074135184288025,0.2340240478515625,-0.003282696008682251,0.2408471703529358,0.2401208132505417,0.000726357102394104,0.2195349782705307,0.23580677807331085,-0.01627179980278015
pattern,/content/deepfashion_data/img_highres/Two-Tone_Knit_Cardigan/img_00000014.jpg,catalog_like,striped,0.2682300806045532,0.24587184190750122,0.022358238697052002,0.26427602767944336,0.26196369528770447,0.0023123323917388916,0.24510861933231354,0.26486697793006897,-0.019758358597755432
pattern,/content/deepfashion_data/img_highres/Longline_Rose_Print_Cardigan/img_00000039.jpg,less_curated,floral,0.290813684463501,0.25748077034950256,0.03333291411399841,0.2963704466819763,0.284130722284317,0.012239724397659302,0.19878849387168884,0.2565033435821533,-0.05771484971046448
pattern,/content/deepfashion_data/img_highres/Tab-Sleeved_Chiffon_Blouse/img_00000041.jpg,less_curated,floral,0.2647581994533539,0.26338645815849304,0.0013717412948608398,0.28122803568840027,0.3009020686149597,-0.019674032926559448,0.24991504848003387,0.2686341404914856,-0.01871909201145172
pattern,/content/deepfashion_data/img_highres/Tie-Dye_Cami_Dress/img_00000013.jpg,less_curated,floral,0.22573408484458923,0.24972976744174957,-0.02399568259716034,0.22773967683315277,0.2526431083679199,-0.02490343153476715,0.22208397090435028,0.2670087516307831,-0.0449247807264328
pattern,/content/deepfashion_data/img_highres/ET_Graphic_Muscle_Tee/img_00000013.jpg,less_curated,graphic,0.22587460279464722,0.23080657422542572,-0.004931971430778503,0.2402602732181549,0.2288082391023636,0.01145203411579132,0.24998101592063904,0.2368663251399994,0.013114690780639648
pattern,/content/deepfashion_data/img_highres/LA_Longline_Baseball_Tee/img_00000003.jpg,less_curated,graphic,0.23831339180469513,0.22828832268714905,0.010025069117546082,0.24766862392425537,0.23494945466518402,0.01271916925907135,0.2559516131877899,0.2649543881416321,-0.009002774953842163
pattern,/content/deepfashion_data/img_highres/Chiffon_Curved_Hem_Blouse/img_00000075.jpg,catalog_like,solid,0.2474592924118042,0.25256645679473877,-0.00510716438293457,0.26333093643188477,0.27391526103019714,-0.010584324598312378,0.24178768694400787,0.2991032004356384,-0.057315513491630554
pattern,/content/deepfashion_data/img_highres/Metallic-Threaded_Cutout-Back_Sweater/img_00000013.jpg,less_curated,solid,0.24447180330753326,0.24104365706443787,0.003428146243095398,0.2440880388021469,0.2522470951080322,-0.008159056305885315,0.29346972703933716,0.2587378919124603,0.03473183512687683
pattern,/content/deepfashion_data/img_highres/Favorite_Short-Sleeve_Dress/img_00000025.jpg,catalog_like,floral,0.28710708022117615,0.2448796033859253,0.042227476835250854,0.2731524407863617,0.2672709822654724,0.005881458520889282,0.2166444957256317,0.2513868808746338,-0.034742385149002075
pattern,/content/deepfashion_data/img_highres/Tropical_Print_Fringe_Kimono/img_00000013.jpg,less_curated,floral,0.28406283259391785,0.26564911007881165,0.0184137225151062,0.2847639322280884,0.28655216097831726,-0.0017882287502288818,0.23670971393585205,0.2542780339717865,-0.017568320035934448
pattern,/content/deepfashion_data/img_highres/Beaded_Chiffon_Mini_Skirt/img_00000004.jpg,less_curated,striped,0.2451145052909851,0.23625165224075317,0.008862853050231934,0.2593331038951874,0.2565564811229706,0.002776622772216797,0.23142829537391663,0.2836313843727112,-0.052203088998794556
pattern,/content/deepfashion_data/img_highres/Chambray_Drawstring_Shorts/img_00000014.jpg,catalog_like,solid,0.23500025272369385,0.222713902592659,0.012286350131034851,0.2404666692018509,0.24006740748882294,0.0003992617130279541,0.2114970088005066,0.25158798694610596,-0.040090978145599365
pattern,/content/deepfashion_data/img_highres/Strapless_Sweetheart_Dress/img_00000068.jpg,less_curated,solid,0.23895029723644257,0.2361270636320114,0.0028232336044311523,0.23342855274677277,0.24736513197422028,-0.01393657922744751,0.18834197521209717,0.2372898906469345,-0.04894791543483734
pattern,/content/deepfashion_data/img_highres/Mesh-Back_Tank/img_00000058.jpg,catalog_like,graphic,0.26229721307754517,0.2501411437988281,0.012156069278717041,0.2973552942276001,0.2723533809185028,0.02500191330909729,0.2814881503582001,0.25213509798049927,0.029353052377700806
pattern,/content/deepfashion_data/img_highres/Classic_Heathered_Knit_Top/img_00000038.jpg,less_curated,solid,0.252901554107666,0.24392040073871613,0.00898115336894989,0.2540709376335144,0.264244019985199,-0.01017308235168457,0.29845231771469116,0.2695428133010864,0.028909504413604736
pattern,/content/deepfashion_data/img_highres/Tribal_Print_Pocket_Dress/img_00000024.jpg,less_curated,graphic,0.2507336735725403,0.2525918483734131,-0.0018581748008728027,0.28355872631073,0.2870181202888489,-0.0034593939781188965,0.2625792920589447,0.23726096749305725,0.02531832456588745
pattern,/content/deepfashion_data/img_highres/Ladder_Cutout_Jumpsuit/img_00000014.jpg,catalog_like,solid,0.24106967449188232,0.23335988819599152,0.007709786295890808,0.2536263167858124,0.2551984190940857,-0.0015721023082733154,0.23891131579875946,0.24185194075107574,-0.002940624952316284
pattern,/content/deepfashion_data/img_highres/Marble_Print_V-Back_Dress/img_00000019.jpg,catalog_like,floral,0.2681007385253906,0.24277417361736298,0.02532656490802765,0.2693654000759125,0.2711195647716522,-0.001754164695739746,0.2011900544166565,0.21453775465488434,-0.013347700238227844
pattern,/content/deepfashion_data/img_highres/Perfect_Graphic_Tee/img_00000064.jpg,less_curated,graphic,0.23359422385692596,0.22648799419403076,0.007106229662895203,0.21269944310188293,0.2070000022649765,0.005699440836906433,0.20059721171855927,0.19819509983062744,0.0024021118879318237
pattern,/content/deepfashion_data/img_highres/Paisley_Print_Cami_Romper/img_00000012.jpg,less_curated,floral,0.2950242757797241,0.24734969437122345,0.04767458140850067,0.2866404950618744,0.2775113880634308,0.009129106998443604,0.23351961374282837,0.2793697714805603,-0.045850157737731934
pattern,/content/deepfashion_data/img_highres/Tropical_Tank_Dress/img_00000021.jpg,less_curated,solid,0.25313425064086914,0.2427571713924408,0.010377079248428345,0.25808990001678467,0.2695012390613556,-0.011411339044570923,0.22712932527065277,0.2716056704521179,-0.04447634518146515
pattern,/content/deepfashion_data/img_highres/Cuffed_Raglan_Tee/img_00000044.jpg,catalog_like,solid,0.26059940457344055,0.2632310390472412,-0.002631634473800659,0.2759048640727997,0.27292516827583313,0.0029796957969665527,0.2716372311115265,0.30592191219329834,-0.03428468108177185
pattern,/content/deepfashion_data/img_highres/Side-Slit_Knit_Sweater/img_00000053.jpg,less_curated,solid,0.23730243742465973,0.2257910519838333,0.011511385440826416,0.23342421650886536,0.23614002764225006,-0.0027158111333847046,0.2797726094722748,0.24824020266532898,0.0315324068069458
pattern,/content/deepfashion_data/img_highres/Textured_Funnel_Neck_Dress/img_00000020.jpg,less_curated,solid,0.23796257376670837,0.23734380304813385,0.0006187707185745239,0.254822313785553,0.2612011432647705,-0.006378829479217529,0.20945224165916443,0.239457368850708,-0.03000512719154358
pattern,/content/deepfashion_data/img_highres/Zip_Pocket_Sweatpants/img_00000007.jpg,less_curated,solid,0.238931804895401,0.23250608146190643,0.006425723433494568,0.2333698719739914,0.23776507377624512,-0.004395201802253723,0.22074182331562042,0.24648115038871765,-0.02573932707309723
pattern,/content/deepfashion_data/img_highres/Abstract_Ikat_Print_Shorts/img_00000022.jpg,less_curated,floral,0.24370215833187103,0.23512248694896698,0.008579671382904053,0.24225273728370667,0.2638110816478729,-0.02155834436416626,0.24080267548561096,0.2750791013240814,-0.03427642583847046
pattern,/content/deepfashion_data/img_highres/Stripe_Trapeze_Dress/img_00000010.jpg,less_curated,striped,0.3042164146900177,0.2530028820037842,0.05121353268623352,0.28057071566581726,0.27610835433006287,0.0044623613357543945,0.2216661274433136,0.2525971829891205,-0.030931055545806885
pattern,/content/deepfashion_data/img_highres/Elephant_Paisley_Print_Dress/img_00000033.jpg,catalog_like,graphic,0.254224568605423,0.2486543506383896,0.005570217967033386,0.2849997878074646,0.2794824242591858,0.005517363548278809,0.2643512189388275,0.2294112741947174,0.03493994474411011
pattern,/content/deepfashion_data/img_highres/Watercolor_Print_Layered_Dress/img_00000019.jpg,catalog_like,floral,0.2802214026451111,0.23681119084358215,0.04341021180152893,0.26942750811576843,0.2607746720314026,0.008652836084365845,0.2097613513469696,0.27112069725990295,-0.06135934591293335
pattern,/content/deepfashion_data/img_highres/Boho_Babe_Crop_Top/img_00000014.jpg,less_curated,solid,0.24414916336536407,0.23121272027492523,0.012936443090438843,0.2506132423877716,0.24979040026664734,0.0008228421211242676,0.2529655396938324,0.2874821424484253,-0.034516602754592896
pattern,/content/deepfashion_data/img_highres/Striped_Tribal_Print_Blouse/img_00000082.jpg,less_curated,striped,0.23686470091342926,0.23127087950706482,0.005593821406364441,0.2395671308040619,0.25810706615448,-0.01853993535041809,0.20381046831607819,0.21468348801136017,-0.010873019695281982
pattern,/content/deepfashion_data/img_highres/Tropical_Print_Bodycon_Dress/img_00000046.jpg,catalog_like,floral,0.26421791315078735,0.24332983791828156,0.0208880752325058,0.26424533128738403,0.28162989020347595,-0.01738455891609192,0.21135301887989044,0.23131750524044037,-0.019964486360549927
pattern,/content/deepfashion_data/img_highres/Bell-Sleeved_Floral_Print_Romper/img_00000048.jpg,catalog_like,floral,0.2855413258075714,0.24011093378067017,0.045430392026901245,0.2722415626049042,0.2615547478199005,0.010686814785003662,0.23254740238189697,0.24700646102428436,-0.01445905864238739
pattern,/content/deepfashion_data/img_highres/Striped_Floral_Shift_Dress/img_00000055.jpg,catalog_like,floral,0.2563572824001312,0.26207035779953003,-0.005713075399398804,0.26034677028656006,0.2828060984611511,-0.022459328174591064,0.19214588403701782,0.25347891449928284,-0.061333030462265015
pattern,/content/deepfashion_data/img_highres/Buttoned-Front_Denim_Shorts/img_00000028.jpg,catalog_like,solid,0.2423699051141739,0.2370215505361557,0.0053483545780181885,0.2552947998046875,0.2573380172252655,-0.002043217420578003,0.21490086615085602,0.25251683592796326,-0.03761596977710724
pattern,/content/deepfashion_data/img_highres/Fitted_Ribbed-Knit_Sweater/img_00000025.jpg,catalog_like,solid,0.24807240068912506,0.24614264070987701,0.0019297599792480469,0.2657007575035095,0.27378013730049133,-0.008079379796981812,0.28784024715423584,0.24085889756679535,0.04698134958744049
pattern,/content/deepfashion_data/img_highres/Longline_Henley_Shirt_Dress/img_00000009.jpg,less_curated,solid,0.24723272025585175,0.2407587319612503,0.00647398829460144,0.2636585831642151,0.27028241753578186,-0.0066238343715667725,0.26250895857810974,0.24900786578655243,0.013501092791557312
pattern,/content/deepfashion_data/img_highres/Rose_Print_Maxi_Dress/img_00000054.jpg,less_curated,floral,0.28527411818504333,0.2510514557361603,0.03422266244888306,0.293702095746994,0.29894089698791504,-0.0052388012409210205,0.22638370096683502,0.22476239502429962,0.0016213059425354004
pattern,/content/deepfashion_data/img_highres/Layered_Crepe_Blouse/img_00000045.jpg,catalog_like,solid,0.2507190406322479,0.24340692162513733,0.007312119007110596,0.253445029258728,0.2710612118244171,-0.017616182565689087,0.29403018951416016,0.2685658633708954,0.02546432614326477
pattern,/content/deepfashion_data/img_highres/Striped_Denim_Shorts/img_00000042.jpg,less_curated,striped,0.24506622552871704,0.25546199083328247,-0.01039576530456543,0.2700204849243164,0.2606891393661499,0.009331345558166504,0.21870030462741852,0.2756716310977936,-0.05697132647037506
pattern,/content/deepfashion_data/img_highres/Heathered_T-Shirt_Dress/img_00000064.jpg,less_curated,striped,0.2513093650341034,0.24262073636054993,0.008688628673553467,0.2570515275001526,0.2567019760608673,0.0003495514392852783,0.21827852725982666,0.2755030393600464,-0.05722451210021973
pattern,/content/deepfashion_data/img_highres/Abstract_Print_Cami_Dress/img_00000014.jpg,catalog_like,floral,0.2706731855869293,0.23210059106349945,0.03857259452342987,0.2744935154914856,0.26742640137672424,0.0070671141147613525,0.2204793393611908,0.26587074995040894,-0.04539141058921814
pattern,/content/deepfashion_data/img_highres/Tiered_Fringe_Cami_Dress/img_00000059.jpg,less_curated,solid,0.25348639488220215,0.24490554630756378,0.008580848574638367,0.24537253379821777,0.2532412111759186,-0.007868677377700806,0.20088393986225128,0.26685604453086853,-0.06597210466861725
pattern,/content/deepfashion_data/img_highres/Textured_Houndstooth_Skirt/img_00000002.jpg,catalog_like,graphic,0.2473423331975937,0.2644568681716919,-0.017114534974098206,0.2652919292449951,0.27766096591949463,-0.012369036674499512,0.24219675362110138,0.22922292351722717,0.012973830103874207
pattern,/content/deepfashion_data/img_highres/High-Waisted_Denim_Shorts/img_00000017.jpg,catalog_like,solid,0.2500856816768646,0.22971278429031372,0.020372897386550903,0.24124491214752197,0.24673336744308472,-0.005488455295562744,0.20612363517284393,0.2828139066696167,-0.07669027149677277
pattern,/content/deepfashion_data/img_highres/Paisley_Print_Tank/img_00000059.jpg,less_curated,graphic,0.2763218283653259,0.2688146233558655,0.007507205009460449,0.2813166081905365,0.26636844873428345,0.014948159456253052,0.28605780005455017,0.25112184882164,0.034935951232910156
pattern,/content/deepfashion_data/img_highres/Open-Front_Linen_Blazer/img_00000032.jpg,less_curated,solid,0.23984619975090027,0.23474650084972382,0.005099698901176453,0.2516586184501648,0.25372347235679626,-0.0020648539066314697,0.23743665218353271,0.25760117173194885,-0.020164519548416138
pattern,/content/deepfashion_data/img_highres/Beaded_Chiffon_Blouse/img_00000072.jpg,less_curated,graphic,0.19764745235443115,0.21035179495811462,-0.012704342603683472,0.19483698904514313,0.21376682817935944,-0.01892983913421631,0.20037345588207245,0.18511612713336945,0.015257328748703003
pattern,/content/deepfashion_data/img_highres/Paisley_Print_Kimono/img_00000005.jpg,catalog_like,floral,0.269369900226593,0.25170251727104187,0.017667382955551147,0.27229389548301697,0.2807668149471283,-0.008472919464111328,0.216888427734375,0.24337054789066315,-0.026482120156288147
pattern,/content/deepfashion_data/img_highres/Batwing_Open-Front_Cardigan/img_00000051.jpg,less_curated,solid,0.23535044491291046,0.24473372101783752,-0.009383276104927063,0.2528764307498932,0.2653391659259796,-0.012462735176086426,0.2506530284881592,0.2549636662006378,-0.004310637712478638
pattern,/content/deepfashion_data/img_highres/Striped_Boat_neck_Tee/img_00000088.jpg,catalog_like,striped,0.3103995621204376,0.2668132185935974,0.04358634352684021,0.28738662600517273,0.2848550081253052,0.0025316178798675537,0.22182735800743103,0.29762741923332214,-0.07580006122589111
pattern,/content/deepfashion_data/img_highres/Sophisticated_Jersey_Knit_Dress/img_00000009.jpg,catalog_like,graphic,0.2394876331090927,0.24129416048526764,-0.0018065273761749268,0.26329150795936584,0.2664700150489807,-0.003178507089614868,0.24402132630348206,0.23127731680870056,0.012744009494781494
pattern,/content/deepfashion_data/img_highres/Cities_Longline_Tee/img_00000012.jpg,less_curated,graphic,0.2484571635723114,0.2504670321941376,-0.002009868621826172,0.27344250679016113,0.24804575741291046,0.02539674937725067,0.22808286547660828,0.23833364248275757,-0.010250777006149292
