task,image_path,style_split,ground_truth,correct_style_correct_score,correct_style_max_wrong_score,correct_style_margin,near_miss_correct_score,near_miss_max_wrong_score,near_miss_margin,wrong_style_correct_score,wrong_style_max_wrong_score,wrong_style_margin
material,/content/deepfashion_data/img_highres/Chevron_High-Low_Combo_Dress/img_00000032.jpg,catalog_like,cotton,0.21670092642307281,0.24902558326721191,-0.0323246568441391,0.23340336978435516,0.23994168639183044,-0.006538316607475281,0.25772348046302795,0.2388353794813156,0.01888810098171234
material,/content/deepfashion_data/img_highres/Faux_Leather-Trim_Blouse/img_00000014.jpg,catalog_like,cotton,0.2555699646472931,0.2387765496969223,0.01679341495037079,0.2786189317703247,0.27382442355155945,0.004794508218765259,0.1990361213684082,0.24331893026828766,-0.044282808899879456
material,/content/deepfashion_data/img_highres/Heathered_Knit_Drawstring_Jumpsuit/img_00000010.jpg,less_curated,cotton,0.23873527348041534,0.26189684867858887,-0.023161575198173523,0.2660849690437317,0.2708103656768799,-0.004725396633148193,0.20636126399040222,0.23859265446662903,-0.03223139047622681
material,/content/deepfashion_data/img_highres/Crochet-Trimmed_Blouse/img_00000115.jpg,less_curated,cotton,0.25446346402168274,0.254832923412323,-0.0003694593906402588,0.2573113739490509,0.24327801167964935,0.01403336226940155,0.3065095841884613,0.24854636192321777,0.05796322226524353
material,/content/deepfashion_data/img_highres/Southwestern-Patterned_Bodycon_Dress/img_00000022.jpg,catalog_like,cotton,0.22956016659736633,0.25105196237564087,-0.021491795778274536,0.2571084201335907,0.2713606655597687,-0.014252245426177979,0.2590171992778778,0.25093600153923035,0.008081197738647461
material,/content/deepfashion_data/img_highres/Textured_High-Neck_Blouse/img_00000024.jpg,less_curated,knit,0.2814390957355499,0.25857651233673096,0.02286258339881897,0.2602270543575287,0.26598960161209106,-0.005762547254562378,0.23066870868206024,0.2467464804649353,-0.01607777178287506
material,/content/deepfashion_data/img_highres/Geo_Print_Cami_Dress/img_00000010.jpg,less_curated,cotton,0.22397512197494507,0.230617493391037,-0.006642371416091919,0.2350091189146042,0.26071226596832275,-0.025703147053718567,0.2563921809196472,0.26306742429733276,-0.006675243377685547
material,/content/deepfashion_data/img_highres/Tribal_Print_Leggings/img_00000068.jpg,less_curated,cotton,0.22858008742332458,0.2413552850484848,-0.012775197625160217,0.2440182864665985,0.24729470908641815,-0.003276422619819641,0.20073989033699036,0.24856969714164734,-0.04782980680465698
material,/content/deepfashion_data/img_highres/Favorite_Mini_Skirt/img_00000005.jpg,less_curated,denim,0.23298127949237823,0.22684407234191895,0.0061372071504592896,0.22981534898281097,0.232660710811615,-0.002845361828804016,0.20872053503990173,0.25061213970184326,-0.04189160466194153
material,/content/deepfashion_data/img_highres/Jersey_Knit_Maxi_Dress/img_00000059.jpg,catalog_like,cotton,0.24182020127773285,0.2762676775455475,-0.034447476267814636,0.27659815549850464,0.2778073847293854,-0.0012092292308807373,0.2365591824054718,0.25924476981163025,-0.022685587406158447
material,/content/deepfashion_data/img_highres/Acid_Wash_Jeans/img_00000030.jpg,catalog_like,denim,0.25838109850883484,0.23510786890983582,0.023273229598999023,0.23100699484348297,0.23746971786022186,-0.006462723016738892,0.22480738162994385,0.2373766452074051,-0.012569263577461243
material,/content/deepfashion_data/img_highres/Dolphin_Hem_Blouse/img_00000011.jpg,less_curated,chiffon,0.21443577110767365,0.2414974868297577,-0.027061715722084045,0.21943356096744537,0.2335347682237625,-0.014101207256317139,0.240194171667099,0.25259631872177124,-0.012402147054672241
material,/content/deepfashion_data/img_highres/Slouchy_Fuzzy_Knit_Cardigan/img_00000050.jpg,catalog_like,knit,0.296402245759964,0.26589202880859375,0.03051021695137024,0.2769983112812042,0.28571662306785583,-0.008718311786651611,0.22873763740062714,0.2529926598072052,-0.024255022406578064
material,/content/deepfashion_data/img_highres/Strappy_V-Neck_Jumpsuit/img_00000007.jpg,less_curated,chiffon,0.27590692043304443,0.24652455747127533,0.029382362961769104,0.23445948958396912,0.2631604075431824,-0.028700917959213257,0.22029000520706177,0.25132495164871216,-0.03103494644165039
material,/content/deepfashion_data/img_highres/Hooded_Twill_Field_Jacket/img_00000017.jpg,less_curated,cotton,0.2323567271232605,0.2304418534040451,0.001914873719215393,0.2577765882015228,0.23897825181484222,0.018798336386680603,0.1949966698884964,0.232830211520195,-0.03783354163169861
material,/content/deepfashion_data/img_highres/Mesh-Trimmed_Bib_Blouse/img_00000074.jpg,less_curated,cotton,0.2601267695426941,0.2643127739429474,-0.004186004400253296,0.27367469668388367,0.25658175349235535,0.01709294319152832,0.31802767515182495,0.2516809403896332,0.06634673476219177
material,/content/deepfashion_data/img_highres/Tie-Dye_Midi_Dress/img_00000058.jpg,less_curated,cotton,0.22516638040542603,0.2402980923652649,-0.015131711959838867,0.2579875886440277,0.2743628919124603,-0.016375303268432617,0.21689002215862274,0.24939869344234467,-0.032508671283721924
material,/content/deepfashion_data/img_highres/Textured_High-Neck_Blouse/img_00000093.jpg,catalog_like,cotton,0.2365368902683258,0.23393890261650085,0.002597987651824951,0.24445468187332153,0.24210408329963684,0.0023505985736846924,0.29693084955215454,0.24877183139324188,0.04815901815891266
material,/content/deepfashion_data/img_highres/Cowl_Neck_Tunic_Sweater/img_00000072.jpg,less_curated,knit,0.2739262282848358,0.2690926492214203,0.004833579063415527,0.295487642288208,0.30228447914123535,-0.006796836853027344,0.2502872943878174,0.2739621698856354,-0.023674875497817993
material,/content/deepfashion_data/img_highres/Tasseled_Lace-Up_Sweater/img_00000007.jpg,less_curated,knit,0.2538142502307892,0.23623217642307281,0.01758207380771637,0.23963862657546997,0.23723046481609344,0.002408161759376526,0.2285076528787613,0.23569393157958984,-0.007186278700828552
material,/content/deepfashion_data/img_highres/Sparkling_Ruched_Dress/img_00000048.jpg,less_curated,cotton,0.22648540139198303,0.24338805675506592,-0.016902655363082886,0.24766238033771515,0.25490057468414307,-0.0072381943464279175,0.23437874019145966,0.22998714447021484,0.004391595721244812
material,/content/deepfashion_data/img_highres/Mesh-Paneled_Skater_Dress/img_00000038.jpg,catalog_like,cotton,0.22574438154697418,0.24155281484127045,-0.015808433294296265,0.24639414250850677,0.2456146776676178,0.000779464840888977,0.24059556424617767,0.23329421877861023,0.007301345467567444
material,/content/deepfashion_data/img_highres/Destroyed_Tee/img_00000043.jpg,less_curated,cotton,0.2413322925567627,0.2345346063375473,0.006797686219215393,0.24736778438091278,0.2651045620441437,-0.017736777663230896,0.2577158510684967,0.26034659147262573,-0.0026307404041290283
material,/content/deepfashion_data/img_highres/Longline_Split-Back_Tee/img_00000030.jpg,catalog_like,cotton,0.2327805608510971,0.24117784202098846,-0.008397281169891357,0.25360026955604553,0.25694894790649414,-0.0033486783504486084,0.24722890555858612,0.2606726288795471,-0.013443723320960999
material,/content/deepfashion_data/img_highres/Knit_Crew_Neck_Sweater/img_00000046.jpg,catalog_like,knit,0.2986771762371063,0.2651643753051758,0.03351280093193054,0.28186678886413574,0.2765917181968689,0.005275070667266846,0.2543259561061859,0.26346778869628906,-0.00914183259010315
material,/content/deepfashion_data/img_highres/Reason_NY_Star_Print_Mesh_Tank/img_00000025.jpg,less_curated,cotton,0.23081304132938385,0.26243457198143005,-0.031621530652046204,0.26009705662727356,0.27735191583633423,-0.01725485920906067,0.22254474461078644,0.2432478666305542,-0.02070312201976776
material,/content/deepfashion_data/img_highres/Raw-Cut_Pocket_Tee/img_00000023.jpg,catalog_like,cotton,0.2603254020214081,0.2591174244880676,0.001207977533340454,0.27589812874794006,0.2591097354888916,0.016788393259048462,0.23680588603019714,0.24326343834400177,-0.0064575523138046265
material,/content/deepfashion_data/img_highres/Beaded_Chiffon_Blouse/img_00000089.jpg,less_curated,chiffon,0.26533111929893494,0.25484350323677063,0.010487616062164307,0.2199878692626953,0.255063533782959,-0.03507566452026367,0.24837462604045868,0.2804972529411316,-0.03212262690067291
material,/content/deepfashion_data/img_highres/Belted_Wide-Leg_Jumpsuit/img_00000037.jpg,catalog_like,chiffon,0.2620444893836975,0.22909978032112122,0.032944709062576294,0.22667580842971802,0.25569528341293335,-0.029019474983215332,0.23620878159999847,0.25407418608665466,-0.01786540448665619
material,/content/deepfashion_data/img_highres/Grumpy_Cat_Graphic_Tee/img_00000026.jpg,less_curated,cotton,0.20020149648189545,0.19713431596755981,0.0030671805143356323,0.1942010074853897,0.22067199647426605,-0.026470988988876343,0.24290770292282104,0.2535093426704407,-0.010601639747619629
material,/content/deepfashion_data/img_highres/Embroidered_Crepe_Combo_Dress/img_00000020.jpg,less_curated,cotton,0.21700511872768402,0.2615213990211487,-0.04451628029346466,0.239817813038826,0.24443082511425018,-0.004613012075424194,0.2378343939781189,0.2449100911617279,-0.007075697183609009
material,/content/deepfashion_data/img_highres/Favorite_Ankle_Leggings/img_00000053.jpg,less_curated,cotton,0.24072203040122986,0.25831639766693115,-0.017594367265701294,0.26243722438812256,0.27918538451194763,-0.016748160123825073,0.22093026340007782,0.24081137776374817,-0.01988111436367035
material,/content/deepfashion_data/img_highres/Striped_Marled_Knit_Cardigan/img_00000007.jpg,less_curated,knit,0.25810766220092773,0.2400737702846527,0.018033891916275024,0.2689436972141266,0.2597171664237976,0.00922653079032898,0.24024534225463867,0.24876414239406586,-0.008518800139427185
material,/content/deepfashion_data/img_highres/Southwestern-Patterned_Bodycon_Dress/img_00000009.jpg,less_curated,cotton,0.20968979597091675,0.24264240264892578,-0.03295260667800903,0.22850538790225983,0.26921162009239197,-0.04070623219013214,0.23621360957622528,0.26475557684898376,-0.028541967272758484
material,/content/deepfashion_data/img_highres/Striped_Sateen_Pencil_Skirt/img_00000052.jpg,less_curated,cotton,0.261464387178421,0.26982980966567993,-0.008365422487258911,0.2707839012145996,0.27047932147979736,0.0003045797348022461,0.24010135233402252,0.2987976372241974,-0.058696284890174866
material,/content/deepfashion_data/img_highres/Flat-Front_Chinos/img_00000026.jpg,catalog_like,cotton,0.2468559294939041,0.24121488630771637,0.005641043186187744,0.25870996713638306,0.261220782995224,-0.0025108158588409424,0.212235689163208,0.2551191449165344,-0.042883455753326416
material,/content/deepfashion_data/img_highres/High-Waisted_Woven_Shorts/img_00000037.jpg,less_curated,cotton,0.23409311473369598,0.23693323135375977,-0.0028401166200637817,0.25275516510009766,0.25505420565605164,-0.0022990405559539795,0.2606299817562103,0.23605115711688995,0.024578824639320374
material,/content/deepfashion_data/img_highres/Striped_Open-Front_Cardigan/img_00000064.jpg,less_curated,knit,0.26217857003211975,0.2446804791688919,0.017498090863227844,0.2736395299434662,0.2729288935661316,0.0007106363773345947,0.2566775977611542,0.2870224118232727,-0.03034481406211853
material,/content/deepfashion_data/img_highres/Tribal_Print_Cami_Dress/img_00000019.jpg,less_curated,cotton,0.24110254645347595,0.2637338936328888,-0.022631347179412842,0.2755575180053711,0.27633577585220337,-0.0007782578468322754,0.24242037534713745,0.2736549377441406,-0.031234562397003174
material,/content/deepfashion_data/img_highres/Geo_Moment_High-Waisted_Shorts/img_00000034.jpg,catalog_like,cotton,0.23516544699668884,0.23276032507419586,0.002405121922492981,0.2576451599597931,0.25227296352386475,0.005372196435928345,0.2531054615974426,0.24965815246105194,0.003447309136390686
material,/content/deepfashion_data/img_highres/Scalloped_Crochet_Tank/img_00000012.jpg,less_curated,knit,0.2639654874801636,0.2767565846443176,-0.012791097164154053,0.2745829224586487,0.2648094594478607,0.009773463010787964,0.2356005162000656,0.2921123504638672,-0.056511834263801575
material,/content/deepfashion_data/img_highres/Ruffled_Rose_Blouse/img_00000101.jpg,less_curated,cotton,0.2715088427066803,0.2831888794898987,-0.011680036783218384,0.2936020791530609,0.28735625743865967,0.006245821714401245,0.24705369770526886,0.2726748287677765,-0.02562113106250763
material,/content/deepfashion_data/img_highres/Longline_Crepe_Blouse/img_00000080.jpg,catalog_like,cotton,0.22189514338970184,0.2555958330631256,-0.03370068967342377,0.24176733195781708,0.24540843069553375,-0.003641098737716675,0.20767711102962494,0.2270960509777069,-0.01941893994808197
material,/content/deepfashion_data/img_highres/Textured_Funnel_Neck_Dress/img_00000003.jpg,less_curated,cotton,0.23077592253684998,0.27504587173461914,-0.044269949197769165,0.25210168957710266,0.2638271450996399,-0.011725455522537231,0.22456851601600647,0.2439478039741516,-0.01937928795814514
material,/content/deepfashion_data/img_highres/Chevron_Open-Knit_Sweater/img_00000014.jpg,less_curated,knit,0.2638101279735565,0.21616825461387634,0.047641873359680176,0.230709508061409,0.22569172084331512,0.005017787218093872,0.23223210871219635,0.26539111137390137,-0.03315900266170502
material,/content/deepfashion_data/img_highres/Flower_Power_Travel_Poncho/img_00000038.jpg,catalog_like,cotton,0.23570871353149414,0.24207337200641632,-0.00636465847492218,0.2486199587583542,0.2364104837179184,0.012209475040435791,0.23656593263149261,0.23068636655807495,0.005879566073417664
material,/content/deepfashion_data/img_highres/Lacy_Cutout_Bodycon_Dress/img_00000028.jpg,catalog_like,cotton,0.2580423951148987,0.27355334162712097,-0.01551094651222229,0.2947744131088257,0.2801651656627655,0.01460924744606018,0.27461978793144226,0.25330036878585815,0.021319419145584106
material,/content/deepfashion_data/img_highres/Burnout_Racerback_Tank/img_00000018.jpg,catalog_like,cotton,0.21826006472110748,0.22123566269874573,-0.0029755979776382446,0.23942650854587555,0.24647624790668488,-0.007049739360809326,0.27333351969718933,0.24698041379451752,0.026353105902671814
material,/content/deepfashion_data/img_highres/Textured_Houndstooth_Skirt/img_00000002.jpg,catalog_like,cotton,0.24155092239379883,0.24376994371414185,-0.0022190213203430176,0.25408342480659485,0.2725070118904114,-0.01842358708381653,0.24219675362110138,0.2644568681716919,-0.022260114550590515
material,/content/deepfashion_data/img_highres/Cap-Sleeved_Turtleneck_Sweater/img_00000038.jpg,less_curated,knit,0.29045236110687256,0.27685293555259705,0.013599425554275513,0.3033351004123688,0.3001253008842468,0.0032097995281219482,0.2656393051147461,0.27011311054229736,-0.0044738054275512695
material,/content/deepfashion_data/img_highres/Chunky_Knit_Sweater/img_00000070.jpg,less_curated,knit,0.3058582842350006,0.24744287133216858,0.05841541290283203,0.2833206057548523,0.2836826741695404,-0.00036206841468811035,0.23148132860660553,0.23924052715301514,-0.007759198546409607
material,/content/deepfashion_data/img_highres/Tasseled_Crochet_Shift_Dress/img_00000046.jpg,less_curated,knit,0.24160856008529663,0.27263638377189636,-0.03102782368659973,0.24944405257701874,0.25699108839035034,-0.007547035813331604,0.24202392995357513,0.25624963641166687,-0.014225706458091736
material,/content/deepfashion_data/img_highres/Heathered_Knit_Drawstring_Jumpsuit/img_00000011.jpg,catalog_like,cotton,0.2523246705532074,0.260354608297348,-0.008029937744140625,0.2707054018974304,0.263855516910553,0.006849884986877441,0.22079643607139587,0.24570947885513306,-0.024913042783737183
material,/content/deepfashion_data/img_highres/Contrast_Trim_Henley/img_00000023.jpg,less_curated,cotton,0.2459002286195755,0.24115408957004547,0.004746139049530029,0.26055896282196045,0.2729194760322571,-0.01236051321029663,0.2468784600496292,0.2745852470397949,-0.02770678699016571
material,/content/deepfashion_data/img_highres/Zip-Front_Leggings/img_00000014.jpg,less_curated,cotton,0.23623163998126984,0.23525242507457733,0.0009792149066925049,0.24774810671806335,0.26365604996681213,-0.01590794324874878,0.21209780871868134,0.2442568987607956,-0.03215909004211426
material,/content/deepfashion_data/img_highres/Asymmetrical_Hem_Top/img_00000041.jpg,less_curated,cotton,0.2627731263637543,0.2661468982696533,-0.003373771905899048,0.2929232716560364,0.2771047353744507,0.015818536281585693,0.28543293476104736,0.25130340456962585,0.03412953019142151
material,/content/deepfashion_data/img_highres/Boho_Suite_Peasant_Top/img_00000043.jpg,less_curated,chiffon,0.236306294798851,0.24223114550113678,-0.005924850702285767,0.2275589108467102,0.2451213151216507,-0.01756240427494049,0.2157958298921585,0.2338384985923767,-0.0180426687002182
material,/content/deepfashion_data/img_highres/Reason_Faux_Suede_Joggers/img_00000042.jpg,less_curated,denim,0.26106107234954834,0.2409120500087738,0.020149022340774536,0.2263486087322235,0.2409956008195877,-0.014646992087364197,0.21104583144187927,0.23939257860183716,-0.028346747159957886
material,/content/deepfashion_data/img_highres/Favorite_Ankle-Length_Skinny_Jeans/img_00000007.jpg,less_curated,denim,0.2508649528026581,0.2818395793437958,-0.030974626541137695,0.2483619600534439,0.26168227195739746,-0.013320311903953552,0.20883749425411224,0.26716047525405884,-0.058322980999946594
material,/content/deepfashion_data/img_highres/Faux_Leather_Shorts/img_00000045.jpg,catalog_like,leather,0.2744455933570862,0.2558818757534027,0.01856371760368347,0.2717120945453644,0.2766229510307312,-0.004910856485366821,0.24824753403663635,0.25373679399490356,-0.005489259958267212
material,/content/deepfashion_data/img_highres/Crochet-Paneled_Jumpsuit/img_00000016.jpg,catalog_like,cotton,0.23005110025405884,0.24545036256313324,-0.015399262309074402,0.25447753071784973,0.24895690381526947,0.005520626902580261,0.2740192115306854,0.22669094800949097,0.04732826352119446
material,/content/deepfashion_data/img_highres/Pintuck_Pleated_Blouse/img_00000059.jpg,catalog_like,cotton,0.2906215786933899,0.26438432931900024,0.02623724937438965,0.2899816930294037,0.27402883768081665,0.015952855348587036,0.23782604932785034,0.25853899121284485,-0.020712941884994507
material,/content/deepfashion_data/img_highres/Dropped_Hem_T-Shirt_Dress/img_00000034.jpg,less_curated,cotton,0.2322506606578827,0.24587593972682953,-0.013625279068946838,0.2594103515148163,0.25402480363845825,0.005385547876358032,0.21162629127502441,0.24032282829284668,-0.028696537017822266
material,/content/deepfashion_data/img_highres/Fringed_Lace_Kimono/img_00000045.jpg,catalog_like,chiffon,0.27090057730674744,0.2538815438747406,0.017019033432006836,0.2556030750274658,0.2707817554473877,-0.015178680419921875,0.2202049046754837,0.2749498188495636,-0.054744914174079895
material,/content/deepfashion_data/img_highres/Tribal_Print_Pocket_Tee/img_00000021.jpg,less_curated,cotton,0.23049797117710114,0.22402600944042206,0.006471961736679077,0.24097464978694916,0.24901169538497925,-0.00803704559803009,0.22975824773311615,0.2650909721851349,-0.03533272445201874
material,/content/deepfashion_data/img_highres/Classic_Shift_Dress/img_00000080.jpg,catalog_like,cotton,0.22208687663078308,0.22856876254081726,-0.00648188591003418,0.2437131255865097,0.25510305166244507,-0.011389926075935364,0.24578645825386047,0.25039035081863403,-0.00460389256477356
material,/content/deepfashion_data/img_highres/Quilted_Floral_Bomber_Jacket/img_00000054.jpg,less_curated,cotton,0.2379140406847,0.2293093353509903,0.008604705333709717,0.2499242126941681,0.2625768780708313,-0.012652665376663208,0.2392789125442505,0.295058935880661,-0.05578002333641052
material,/content/deepfashion_data/img_highres/High-Slit_Layered_Dress/img_00000057.jpg,less_curated,chiffon,0.2478853017091751,0.22610685229301453,0.021778449416160583,0.22700010240077972,0.25623396039009094,-0.029233857989311218,0.20881915092468262,0.22997120022773743,-0.02115204930305481
material,/content/deepfashion_data/img_highres/Polka_Dot-Pocket_Cutoffs/img_00000007.jpg,less_curated,knit,0.2274373471736908,0.22901107370853424,-0.0015737265348434448,0.23758120834827423,0.25415894389152527,-0.016577735543251038,0.2557559609413147,0.2931290864944458,-0.037373125553131104
material,/content/deepfashion_data/img_highres/Beaded_Bandage_Dress/img_00000014.jpg,catalog_like,cotton,0.24332740902900696,0.25367969274520874,-0.010352283716201782,0.26938942074775696,0.27047765254974365,-0.0010882318019866943,0.20459742844104767,0.24907909333705902,-0.04448166489601135
material,/content/deepfashion_data/img_highres/Chiffon-Trimmed_Jumpsuit/img_00000008.jpg,less_curated,cotton,0.248973548412323,0.25051915645599365,-0.0015456080436706543,0.2614596486091614,0.25258636474609375,0.008873283863067627,0.22549578547477722,0.24648524820804596,-0.020989462733268738
material,/content/deepfashion_data/img_highres/Textured_Open_Front_Blazer/img_00000111.jpg,less_curated,cotton,0.2514950633049011,0.2752785384654999,-0.023783475160598755,0.27313223481178284,0.2868820130825043,-0.013749778270721436,0.24257566034793854,0.2672779858112335,-0.024702325463294983
material,/content/deepfashion_data/img_highres/Pinstriped_A-Line_Dress/img_00000002.jpg,catalog_like,cotton,0.2566181719303131,0.2417604774236679,0.014857694506645203,0.2667344808578491,0.2656443417072296,0.0010901391506195068,0.24716444313526154,0.28261902928352356,-0.035454586148262024
material,/content/deepfashion_data/img_highres/Longline_Crepe_Jacket/img_00000030.jpg,catalog_like,cotton,0.22393764555454254,0.24689768254756927,-0.022960036993026733,0.2455003559589386,0.23792806267738342,0.007572293281555176,0.22696350514888763,0.23996365070343018,-0.013000145554542542
material,/content/deepfashion_data/img_highres/Quilted_Open-Front_Blazer/img_00000068.jpg,catalog_like,cotton,0.2426692396402359,0.25536131858825684,-0.012692078948020935,0.2682640850543976,0.2653312385082245,0.0029328465461730957,0.20180478692054749,0.24332848191261292,-0.04152369499206543
material,/content/deepfashion_data/img_highres/Distressed_For_the_Road_Tee/img_00000041.jpg,less_curated,cotton,0.25798946619033813,0.25588953495025635,0.002099931240081787,0.2738509178161621,0.2728581428527832,0.0009927749633789062,0.2765848934650421,0.2586938738822937,0.017891019582748413
material,/content/deepfashion_data/img_highres/Hooded_Side-Slit_Maxi_Dress/img_00000051.jpg,catalog_like,cotton,0.2176184058189392,0.26074403524398804,-0.04312562942504883,0.2477763146162033,0.2515616714954376,-0.003785356879234314,0.228235125541687,0.24428817629814148,-0.016053050756454468
material,/content/deepfashion_data/img_highres/Heathered_Cutout_Leggings/img_00000025.jpg,less_curated,leather,0.2760739326477051,0.2254176288843155,0.05065630376338959,0.2655683159828186,0.24538178741931915,0.02018652856349945,0.24137645959854126,0.2309660017490387,0.010410457849502563
material,/content/deepfashion_data/img_highres/Textured_Bodycon_Dress/img_00000031.jpg,catalog_like,cotton,0.2205333113670349,0.2285287082195282,-0.007995396852493286,0.25018543004989624,0.2601061463356018,-0.009920716285705566,0.22865600883960724,0.2372887134552002,-0.008632704615592957
material,/content/deepfashion_data/img_highres/Crochet_Crepe_Woven_Shorts/img_00000027.jpg,catalog_like,denim,0.22004947066307068,0.24379868805408478,-0.0237492173910141,0.2485308200120926,0.2616596817970276,-0.013128861784934998,0.20563259720802307,0.2368433177471161,-0.031210720539093018
material,/content/deepfashion_data/img_highres/Metallic_Slip_Dress/img_00000032.jpg,catalog_like,cotton,0.22606636583805084,0.25157031416893005,-0.02550394833087921,0.25343450903892517,0.2645421624183655,-0.011107653379440308,0.24600382149219513,0.25049373507499695,-0.004489913582801819
material,/content/deepfashion_data/img_highres/Acid_Wash_Denim_Joggers/img_00000047.jpg,catalog_like,denim,0.2335401177406311,0.2406225949525833,-0.0070824772119522095,0.23919366300106049,0.24784313142299652,-0.008649468421936035,0.2227206975221634,0.24761205911636353,-0.024891361594200134
material,/content/deepfashion_data/img_highres/Striped_Cowl_Neck_Sweater/img_00000058.jpg,less_curated,cotton,0.24647097289562225,0.2793373763561249,-0.032866403460502625,0.2575043737888336,0.2614648938179016,-0.003960520029067993,0.2451712191104889,0.29746729135513306,-0.052296072244644165
material,/content/deepfashion_data/img_highres/Lace-Paneled_Maxi_Dress/img_00000001.jpg,less_curated,chiffon,0.2604014575481415,0.23080788552761078,0.0295935720205307,0.23126229643821716,0.24586790800094604,-0.014605611562728882,0.214374840259552,0.24773859977722168,-0.03336375951766968
material,/content/deepfashion_data/img_highres/Fringed_Lace_Cardigan/img_00000025.jpg,catalog_like,chiffon,0.23932763934135437,0.2607492208480835,-0.021421581506729126,0.23395398259162903,0.2519095242023468,-0.017955541610717773,0.21568115055561066,0.25507301092147827,-0.039391860365867615
material,/content/deepfashion_data/img_highres/Longline_V-Neck_Tee/img_00000029.jpg,less_curated,cotton,0.24592767655849457,0.2503488063812256,-0.004421129822731018,0.26616936922073364,0.26029539108276367,0.005873978137969971,0.2795403003692627,0.25627046823501587,0.023269832134246826
